wkt_geom;fid;protected;denotation;ref:gid;ref:INSPIRE;natural;name;species:pl;species;url:crfop
Point (12.33585950146150978 47.67420880679762973);2359;yes;natural_monument;156406;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585946316675397 47.67420879702618208);2352;yes;natural_monument;156397;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585947710709974 47.67420880084161894);2353;yes;natural_monument;156400;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585947267979144 47.67420879946165968);2354;yes;natural_monument;156399;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.3358594859510422 47.67420880299986408);2355;yes;natural_monument;156402;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585951082810439 47.67420880918344039);2364;yes;natural_monument;156409;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585951257123803 47.67420881008440858);2365;yes;natural_monument;156412;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585951413865089 47.67420880999057431);2366;yes;natural_monument;156411;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.3358595074923425 47.67420881064941085);2367;yes;natural_monument;156414;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585949713639707 47.67420880569235919);2360;yes;natural_monument;156405;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585950662546793 47.67420880806398031);2361;yes;natural_monument;156408;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585950565428568 47.67420880771159375);2362;yes;natural_monument;156407;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585951225951405 47.67420880952831652);2363;yes;natural_monument;156410;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585949006311999 47.6742088030790967);2340;yes;natural_monument;156385;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585950065968184 47.67420880566818653);2341;yes;natural_monument;156388;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585949913700475 47.67420880532466043);2342;yes;natural_monument;156387;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585950544999399 47.67420880685209994);2343;yes;natural_monument;156390;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.335859480862851 47.67420880073650835);2336;yes;natural_monument;156381;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585948851349734 47.6742088026627755);2337;yes;natural_monument;156384;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585948538366672 47.67420880186975296);2338;yes;natural_monument;156383;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585949606439591 47.67420880466445254);2339;yes;natural_monument;156386;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.3358595112227043 47.67420880833958563);2348;yes;natural_monument;156393;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.3358594588669046 47.67420879600972228);2349;yes;natural_monument;156396;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585945743955392 47.67420879561399261);2350;yes;natural_monument;156395;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585947129447113 47.67420879903993836);2351;yes;natural_monument;156398;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585950226411043 47.67420880610942646);2344;yes;natural_monument;156389;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585950977882639 47.67420880798994887);2345;yes;natural_monument;156392;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585950829311351 47.67420880755130241);2346;yes;natural_monument;156391;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585945385311078 47.67420879483022844);2347;yes;natural_monument;156394;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33588034247150489 47.67421034950228176);2388;yes;natural_monument;146891;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588034584598425 47.67421034723310669);2389;yes;natural_monument;146894;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588034506657216 47.67421034773483512);2390;yes;natural_monument;146893;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588034788093779 47.67421034517897738);2391;yes;natural_monument;146896;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz;Ulmus sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33585660803942297 47.67420902660145998);2384;yes;natural_monument;145911;PL.ZIPOP.1393.PP.1213011.2850;tree;Tomasz;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213011.2850
Point (12.33588034152239565 47.67421035018379882);2385;yes;natural_monument;146890;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588034066377404 47.67421035090026749);2386;yes;natural_monument;146889;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588034327518024 47.67421034894263698);2387;yes;natural_monument;146892;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588034930609112 47.67421034305593253);2396;yes;natural_monument;146899;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588035524282134 47.6742103289843584);2397;yes;natural_monument;146902;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588035084877887 47.67421034013973014);2398;yes;natural_monument;146901;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588035553792217 47.67421032758454658);2399;yes;natural_monument;146904;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588034654245824 47.67421034663851742);2392;yes;natural_monument;146895;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.3358803489084945 47.67421034378987343);2393;yes;natural_monument;146898;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588034843075043 47.67421034444484462);2394;yes;natural_monument;146897;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588035013414519 47.67421034176432926);2395;yes;natural_monument;146900;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.3358794101660294 47.67421008511451674);2372;yes;natural_monument;72588;PL.ZIPOP.1393.PP.1263011.2460;tree;;Dąb czerwony;Quercus rubra;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2460
Point (12.33586656322369812 47.67420980643435513);2373;yes;natural_monument;145175;PL.ZIPOP.1393.PP.1261011.2842;tree;;Miłorząb dwuklapowy;Ginkgo biloba;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1261011.2842
Point (12.33586633069431393 47.67421004982172406);2374;yes;natural_monument;145172;PL.ZIPOP.1393.PP.1261011.1048;tree;;Buk pospolity;Fagus sylvatica;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1261011.1048
Point (12.33586660969281823 47.67420907648534723);2375;yes;natural_monument;145178;PL.ZIPOP.1393.PP.1261011.1049;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1261011.1049
Point (12.33585950930886987 47.67420881047554104);2368;yes;natural_monument;156413;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585950026926703 47.67420881132621702);2369;yes;natural_monument;156416;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33585950246076379 47.67420881106153274);2370;yes;natural_monument;156415;PL.ZIPOP.1393.PP.1213093.1992;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1213093.1992
Point (12.33587114201447932 47.67421044557109155);2371;yes;natural_monument;145170;PL.ZIPOP.1393.PP.1206022.513;tree;;Jesion wyniosły;Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206022.513
Point (12.33586612043211517 47.67420971117316952);2380;yes;natural_monument;145734;PL.ZIPOP.1393.PP.1261011.2846;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1261011.2846
Point (12.33586650885473013 47.67420974715150095);2381;yes;natural_monument;145737;PL.ZIPOP.1393.PP.1261011.2849;tree;;Lipa szerokolistna;Tilia platyphyllos;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1261011.2849
Point (12.33586649194714724 47.67420936854398406);2382;yes;natural_monument;145736;PL.ZIPOP.1393.PP.1261011.2848;tree;;Metasekwoja chińska;Metasequoia glyptostroboides;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1261011.2848
Point (12.33587113666995805 47.67421045013740866);2383;yes;natural_monument;146514;PL.ZIPOP.1393.PP.1206022.2851;tree;;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206022.2851
Point (12.33586659889296833 47.67420980498842908);2376;yes;natural_monument;145177;PL.ZIPOP.1393.PP.1261011.2843;tree;;Stangeria dziwna;Stangeria eriopus;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1261011.2843
Point (12.3358665729465713 47.67420980659116481);2377;yes;natural_monument;145180;PL.ZIPOP.1393.PP.1261011.2845;tree;;Daktylowiec kanaryjski;Phoenix canariensis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1261011.2845
Point (12.33586659901500937 47.67420978023151434);2378;yes;natural_monument;145179;PL.ZIPOP.1393.PP.1261011.2844;tree;;Sagowiec podwinięty;Cycas circinalis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1261011.2844
Point (12.33586649036284122 47.6742093686360775);2379;yes;natural_monument;145735;PL.ZIPOP.1393.PP.1261011.2847;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1261011.2847
Point (12.33588035880751654 47.67421031239165075);2420;yes;natural_monument;146925;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588035953640905 47.67421030730377396);2421;yes;natural_monument;146928;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588035939765248 47.67421030847298624);2422;yes;natural_monument;146927;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036017231815 47.67421030353450817);2423;yes;natural_monument;146930;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036841870661 47.67421028742398903);2416;yes;natural_monument;146920;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588037333042564 47.6742102809089161);2417;yes;natural_monument;146924;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588037290635242 47.67421028165134089);2418;yes;natural_monument;146923;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588035902668878 47.67421031065330794);2419;yes;natural_monument;146926;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036074692695 47.67421029959810852);2428;yes;natural_monument;146933;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588035409266226 47.67421033415534737);2429;yes;natural_monument;146937;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588035347421652 47.67421033500117034);2430;yes;natural_monument;146936;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588035052247811 47.67421034069414532);2431;yes;natural_monument;146939;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.335880360043328 47.67421030430443807);2424;yes;natural_monument;146929;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036069201621 47.67421030006242688);2425;yes;natural_monument;146932;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036019719425 47.67421030321521869);2426;yes;natural_monument;146931;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588037072492583 47.67421028463241583);2427;yes;natural_monument;146934;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588035777472669 47.67421031618447103);2404;yes;natural_monument;146907;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036128799104 47.67421029742733651);2405;yes;natural_monument;146911;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036083220985 47.67421029895557183);2406;yes;natural_monument;146910;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036186645276 47.67421029592422599);2407;yes;natural_monument;146913;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588035539100325 47.67421032828893601);2400;yes;natural_monument;146903;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588035658903515 47.67421032208770271);2401;yes;natural_monument;146906;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588035634515734 47.67421032349879795);2402;yes;natural_monument;146905;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036027207302 47.67421030256169701);2403;yes;natural_monument;146908;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036426700008 47.67421029215879713);2412;yes;natural_monument;146916;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036730107973 47.67421028871826394);2413;yes;natural_monument;146919;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036687952538 47.67421028925448923);2414;yes;natural_monument;146918;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036907249297 47.674210286659914);2415;yes;natural_monument;146921;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036148102418 47.67421029669920074);2408;yes;natural_monument;146912;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036310320746 47.67421029358927598);2409;yes;natural_monument;146915;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036254876208 47.67421029445024061);2410;yes;natural_monument;146914;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33588036492356821 47.67421029143692124);2411;yes;natural_monument;146917;PL.ZIPOP.1393.PP.1263011.2555;tree;;Wiąz szypułkowy;Ulmus laevis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1263011.2555
Point (12.33586552012004667 47.67421129122394774);2452;yes;natural_monument;154381;PL.ZIPOP.1393.PP.1206103.518;tree;Aleja Jesionowa;Jesion wyniosły;Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206103.518
